seed,strategy,events_injected,events_detected,roi_announced,roi_completed,roi_failed,roi_open_end,completion_rate,detection_rate,mean_completion_time,median_completion_time,coverage_fraction,coverage_cells_per_s,load_imbalance,messages_per_completed,bytes_per_completed,messages_total,bytes_total,mean_cell_idleness,max_cell_idleness,mean_detection_latency,preemptions,mean_final_battery,min_final_battery,battery_imbalance,depleted_robots,first_depletion_time,distance_travelled,max_observed_workload,n_req_violations,conservation_error,quality_score
1020,random_assignment,28,28,28,23,0,5,0.8214285714285714,1.0,51.80869565217391,55.69999999999999,0.99875,5.326666666666667,1.1605769149479943,39.08695652173913,5959.217391304348,899,137062,33.010449251247955,248.5,11.990424155913312,0,0.5084146285713624,0.15282079999997877,0.23673432126434726,0,300.0,72.6639999999982,3,0,0,0.8431776748957408
1021,market,28,28,28,28,0,0,1.0,1.0,40.292857142857144,31.450000000000003,0.9775,5.213333333333333,1.385051387833237,37.035714285714285,5735.178571428572,1037,160585,47.85128119800335,300.0,6.55855616751707,20,0.5219721142856544,0.1522943999999788,0.241034217943481,0,300.0,62.5679999999992,3,0,0,0.8878926367152558
1021,nearest_greedy,28,25,25,20,2,3,0.7142857142857143,0.8928571428571429,63.665,64.64999999999999,0.98,5.226666666666667,2.5314350209527645,46.95,7669.75,939,153395,44.349550748752065,231.0,5.075932238894444,0,0.5327042285713753,0.1641759999999784,0.24795951175826653,0,300.0,54.575999999999574,3,0,0,0.7364839699513743
1021,nearest_greedy_no_survey,28,28,28,26,0,2,0.9285714285714286,1.0,33.01538461538461,30.30000000000001,1.0,5.333333333333333,2.356060357495806,10.153846153846153,975.5384615384615,264,25364,27.38342762063228,258.0,8.147841881802785,0,0.5047083428570807,0.09536799999998918,0.2554434447511448,0,300.0,75.42399999999776,3,0,0,0.8326242917166496
1021,random_assignment,28,27,27,10,8,9,0.35714285714285715,0.9642857142857143,67.5,86.1,0.94875,5.06,1.1952286093343936,84.7,13823.5,847,138235,45.42332778702164,300.0,2.4555534830041523,0,0.5253561142856585,0.17192159999997814,0.2448047395172377,0,300.0,60.04799999999945,3,0,0,0.6908668011392831
1022,market,28,28,28,28,0,0,1.0,1.0,28.257142857142856,23.89999999999999,1.0,5.333333333333333,1.3093073414159544,34.607142857142854,4876.75,969,136549,21.375207986688853,251.0,8.09973126552721,24,0.4884329142856478,0.10612159999998409,0.2520541837184496,0,300.0,87.54399999999656,2,0,0,0.9012994335618586
1022,nearest_greedy,28,28,28,28,0,0,1.0,1.0,33.603571428571435,29.95,1.0,5.333333333333333,1.3093073414159544,32.82142857142857,4698.25,919,131551,21.356672212978378,156.5,11.456874122670067,0,0.4953083428570781,0.10093279999998787,0.2555687685074849,0,300.0,82.42399999999712,3,0,0,0.8990826716729433
1022,nearest_greedy_no_survey,28,28,28,28,0,0,1.0,1.0,37.35,32.150000000000006,1.0,5.333333333333333,2.618614682831909,9.535714285714286,910.1785714285714,267,25485,22.973577371048258,209.0,12.385445551241494,0,0.49600662857136074,0.13778079999997928,0.2471580377647016,0,300.0,81.90399999999718,3,0,0,0.8411077632843933
1022,random_assignment,28,28,28,22,2,4,0.7857142857142857,1.0,75.33636363636364,75.95,0.974375,5.196666666666666,1.2777531299998799,42.36363636363637,6671.636363636364,932,146776,55.287753743760376,300.0,19.099731265527208,0,0.5219506285713732,0.14251839999997912,0.2508596865560975,0,300.0,62.58399999999911,3,0,0,0.8114575925418746
1023,market,28,28,28,28,0,0,1.0,1.0,46.71785714285715,33.1,0.97875,5.22,1.0301575072754254,39.214285714285715,6082.928571428572,1098,170322,68.40129783693844,300.0,18.141771517241228,22,0.5319522285713771,0.14823359999997893,0.25340422003995394,0,300.0,55.135999999999676,3,0,0,0.8933394588157487
1023,nearest_greedy,28,28,28,28,0,0,1.0,1.0,42.71071428571429,39.300000000000004,0.9375,5.0,1.0301575072754254,35.785714285714285,5496.214285714285,1002,153894,51.26792013311147,300.0,16.927485802955513,0,0.5298036571428038,0.17440319999997805,0.2458300963966834,0,300.0,56.735999999999535,3,0,0,0.8973574785843883
1023,nearest_greedy_no_survey,28,27,27,18,2,7,0.6428571428571429,0.9642857142857143,72.52777777777777,68.95,1.0,5.333333333333333,1.8844151368961313,12.777777777777779,1313.611111111111,230,23645,66.74615640599,287.5,49.75813761704989,0,0.5486466285713835,0.2000463999999772,0.255364791915861,0,300.0,42.70399999999942,3,0,0,0.7323722639119953
1023,random_assignment,28,27,27,20,4,3,0.7142857142857143,0.9642857142857143,83.785,74.95,0.9625,5.133333333333334,1.2936264483053452,46.9,7761.15,938,155223,71.48262895174709,300.0,17.87130363742481,0,0.5261725714285159,0.145676799999979,0.24762430841180683,0,300.0,59.43999999999929,3,0,0,0.7785464422177126
1024,market,28,28,28,28,0,0,1.0,1.0,32.778571428571425,21.14999999999999,0.973125,5.19,0.832993127835043,37.142857142857146,5536.464285714285,1040,155021,31.591181364392643,300.0,15.166317017455532,26,0.5124861714285108,0.13214079999997946,0.24967065808184782,0,300.0,69.63199999999844,3,0,0,0.9156915402820126
1024,nearest_greedy,28,27,27,24,0,3,0.8571428571428571,0.9642857142857143,42.7875,36.05,0.9675,5.16,2.0503857277724746,39.666666666666664,5924.333333333333,952,142184,30.44349417637272,300.0,8.412946338033914,0,0.5164395428570882,0.10386559999999091,0.2593537268918538,0,300.0,66.6879999999986,3,0,0,0.8155509457409839
1024,nearest_greedy_no_survey,28,28,28,28,0,0,1.0,1.0,33.346428571428575,27.549999999999997,1.0,5.333333333333333,1.8844151368961313,9.571428571428571,913.7857142857143,268,25586,20.83507487520799,136.0,15.96988844602696,0,0.49852045714278886,0.1341711999999794,0.23493521828873837,0,300.0,80.03199999999725,3,0,0,0.8737675706717484
1024,random_assignment,28,24,24,19,0,5,0.6785714285714286,0.8571428571428571,57.38947368421052,43.1,0.999375,5.33,1.511857892036909,49.473684210526315,7751.315789473684,940,147275,38.61171381031615,228.0,10.024643132725407,0,0.5185666285713681,0.16252159999997845,0.24201609138216162,0,300.0,65.10399999999899,3,0,0,0.7686235210804342
1025,market,28,28,28,27,0,1,0.9642857142857143,1.0,28.537037037037038,24.099999999999994,1.0,5.333333333333333,1.2936264483053452,36.592592592592595,5357.888888888889,988,144663,30.329783693843577,181.0,14.069323913654062,26,0.5028068571427946,0.1343967999999794,0.25008626476057355,0,300.0,76.83999999999774,3,0,0,0.8881017934001636
1025,nearest_greedy,28,27,27,24,1,2,0.8571428571428571,0.9642857142857143,60.050000000000004,67.05,0.9975,5.32,2.0503857277724746,39.666666666666664,6251.541666666667,952,150037,40.537803660565714,292.5,12.968238944473562,0,0.5271286857142284,0.14687999999997897,0.24034135488972933,0,300.0,58.72799999999903,3,0,0,0.8080765187465535
1025,nearest_greedy_no_survey,28,25,25,17,0,8,0.6071428571428571,0.8928571428571429,51.017647058823535,29.5,1.0,5.333333333333333,1.8844151368961313,15.0,1492.4117647058824,255,25371,33.607554076539095,235.5,16.274593367582607,0,0.5243677714285201,0.16605599999997833,0.2629425874579322,0,300.0,60.78399999999893,3,0,0,0.7371210093834234
1025,random_assignment,28,24,24,20,0,4,0.7142857142857143,0.8571428571428571,59.045,66.60000000000001,0.991875,5.29,0.6388765649999399,46.05,7457.4,921,149148,57.59271214642262,292.5,8.195566755125421,0,0.5332306285713732,0.1786895999999779,0.23989219115097302,0,300.0,54.183999999999735,3,0,0,0.8119228350657102
1026,market,28,28,28,24,1,3,0.8571428571428571,1.0,59.099999999999994,44.0,0.9325,4.973333333333334,1.355261854357877,43.541666666666664,7009.791666666667,1045,168235,69.66143094841934,300.0,25.00583775755462,21,0.5410621714285184,0.18071999999997784,0.2354469567115673,0,300.0,48.3519999999998,3,0,0,0.8286272377502233
1026,nearest_greedy,28,28,28,25,2,1,0.8928571428571429,1.0,66.63600000000001,59.69999999999999,0.96125,5.126666666666667,1.7612611437054218,38.32,6326.52,958,158163,65.71198003327785,300.0,21.50583775755462,0,0.5407076571428082,0.16936479999997822,0.24972585724485058,0,300.0,48.616000000000014,3,0,0,0.8227191817841283
1026,nearest_greedy_no_survey,28,27,27,23,3,1,0.8214285714285714,0.9642857142857143,73.13478260869566,67.80000000000001,1.0,5.333333333333333,0.8806305718527109,10.391304347826088,1086.7391304347825,239,24995,74.968153078203,288.0,14.423352748573878,0,0.5483458285713836,0.16838719999997825,0.25057734328782316,0,300.0,42.92800000000003,3,0,0,0.8347979067316998
1026,random_assignment,28,27,27,18,5,4,0.6428571428571429,0.9642857142857143,83.08333333333333,81.45,0.936875,4.996666666666667,1.2777531299998799,50.611111111111114,8557.555555555555,911,154036,67.68079866888525,300.0,18.321945079881925,0,0.5334777142856605,0.16959039999997821,0.24382739917757432,0,300.0,53.9999999999998,3,0,0,0.758024723629978
1027,market,28,28,28,27,0,1,0.9642857142857143,1.0,34.833333333333336,29.30000000000001,1.0,5.333333333333333,1.355261854357877,37.81481481481482,5758.777777777777,1021,155487,42.43361064891848,278.0,14.585590639918275,19,0.5187814857142264,0.14154079999997915,0.24507613034914155,0,300.0,64.94399999999885,3,0,0,0.8808120925702367
1027,nearest_greedy,28,28,28,27,0,1,0.9642857142857143,1.0,39.15555555555556,39.80000000000001,0.96375,5.14,2.294625486315573,35.44444444444444,5505.259259259259,957,148642,34.90848585690516,300.0,15.657019211346846,0,0.5194367999999375,0.13484799999997937,0.24067107411101477,0,300.0,64.45599999999853,3,0,0,0.8390898761187029
1027,nearest_greedy_no_survey,28,28,28,26,0,2,0.9285714285714286,1.0,36.58846153846154,36.15,1.0,5.333333333333333,2.0,10.153846153846153,974.3076923076923,264,25332,37.170648918469254,267.5,14.764162068489702,0,0.5210482285713793,0.1308623999999795,0.27065219408595803,0,300.0,63.255999999998636,3,0,0,0.8433562562453186
1027,random_assignment,28,28,28,21,0,7,0.75,1.0,43.91428571428571,40.599999999999994,0.98125,5.233333333333333,1.385051387833237,44.523809523809526,7143.428571428572,935,150012,38.43161397670552,300.0,14.907019211346846,0,0.523314971428516,0.15086559999997884,0.24831182107487906,0,300.0,61.56799999999914,3,0,0,0.8125040732640418
1028,market,28,28,28,22,0,6,0.7857142857142857,1.0,39.61363636363637,23.700000000000003,0.94875,5.06,1.4568627181693672,49.27272727272727,7599.590909090909,1084,167191,48.12449251247918,300.0,33.793982152033884,27,0.5330157714285148,0.17771199999997794,0.2387833668784134,0,300.0,54.3439999999992,3,0,0,0.8134425946898671
1028,nearest_greedy,28,26,26,21,0,5,0.75,0.9285714285714286,56.0,46.400000000000006,0.906875,4.836666666666667,1.7728105208558367,44.285714285714285,7119.714285714285,930,149514,51.49237936772046,300.0,28.237515715162388,0,0.5372591999999512,0.12243999999998031,0.25321502349272546,0,300.0,51.18399999999949,3,0,0,0.7750995376079126
1028,nearest_greedy_no_survey,28,28,28,26,0,2,0.9285714285714286,1.0,39.96923076923077,27.700000000000003,1.0,5.333333333333333,1.4568627181693672,10.576923076923077,1014.8076923076923,275,26385,38.641996672213004,266.5,19.722553580605314,0,0.5341222857142348,0.18914239999997756,0.25002784451983245,0,300.0,53.51999999999934,3,0,0,0.8646110306835021
1028,random_assignment,28,28,28,26,0,2,0.9285714285714286,1.0,48.33461538461539,45.25,0.966875,5.156666666666666,1.8516401995451028,38.92307692307692,6343.0,1012,164918,50.790881863560706,300.0,46.133267866319606,0,0.5259039999999436,0.1668831999999783,0.24359297400810992,0,300.0,59.63999999999936,3,0,0,0.8334341672255302
1029,market,28,28,28,27,0,1,0.9642857142857143,1.0,52.74074074074074,32.30000000000001,1.0,5.333333333333333,1.2453996981544782,38.81481481481482,5833.851851851852,1048,157514,35.84662229617303,247.0,11.184925079851626,19,0.5258180571427958,0.19515839999997736,0.2334720004071434,0,300.0,59.703999999998935,2,0,0,0.8824531823202798
1029,nearest_greedy,28,27,27,26,0,1,0.9285714285714286,0.9642857142857143,42.84615384615385,31.849999999999998,0.97375,5.193333333333333,1.8844151368961313,34.38461538461539,5142.307692307692,894,133700,30.31254575707158,252.0,14.173417194173398,0,0.506706514285648,0.17966719999997788,0.22805694475923766,0,300.0,73.93599999999745,3,0,0,0.8425896494942516
1029,nearest_greedy_no_survey,28,28,28,27,0,1,0.9642857142857143,1.0,43.74074074074074,36.400000000000006,1.0,5.333333333333333,2.6726124191242437,9.37037037037037,899.9629629629629,253,24299,28.078003327787005,230.0,21.77421079413734,0,0.5007871999999407,0.060625599999994444,0.2658198233499257,0,300.0,78.34399999999701,3,0,0,0.8226361783845739
1029,random_assignment,28,28,28,23,0,5,0.8214285714285714,1.0,52.61739130434783,49.599999999999994,0.959375,5.116666666666666,0.7559289460184545,42.91304347826087,6676.086956521739,987,153550,49.58565723793678,281.5,13.64921079413734,0,0.528278171428512,0.17380159999997807,0.2350042322827451,0,300.0,57.871999999999396,3,0,0,0.8544674869537702
1030,market,28,27,27,26,0,1,0.9285714285714286,0.9642857142857143,36.62307692307692,27.200000000000003,1.0,5.333333333333333,0.9035079029052513,37.92307692307692,5630.2692307692305,986,146387,29.184459234608997,240.5,22.68632656580855,23,0.514033142857081,0.14650399999997898,0.24313324050565516,0,300.0,68.47999999999867,3,0,0,0.8866961989065428
1030,nearest_greedy,28,28,28,25,0,3,0.8928571428571429,1.0,41.43599999999999,30.099999999999994,0.975,5.2,1.7612611437054218,39.64,6162.2,991,154055,35.887787021630636,300.0,19.41185552009165,0,0.5222943999999402,0.12717759999997963,0.24721726891389892,0,300.0,62.327999999998944,3,0,0,0.8393277329188322
1030,nearest_greedy_no_survey,28,27,27,21,0,6,0.75,0.9642857142857143,60.409523809523805,46.0,1.0,5.333333333333333,2.5555062599997598,12.714285714285714,1244.4761904761904,267,26134,30.96372712146422,222.5,36.39003026951226,0,0.509166628571359,0.15003839999997887,0.2340004743011979,0,300.0,72.10399999999802,3,0,0,0.7504806971015555
1030,random_assignment,28,27,27,18,3,6,0.6428571428571429,0.9642857142857143,57.349999999999994,53.3,1.0,5.333333333333333,1.0690449676496976,49.94444444444444,8055.666666666667,899,145002,43.80339434276208,292.5,6.890030269512254,0,0.5212523428570855,0.1369535999999793,0.24574813416679547,0,300.0,63.103999999999104,3,0,0,0.7871268729750064
1031,market,28,28,28,28,0,0,1.0,1.0,30.00714285714286,23.550000000000004,1.0,5.333333333333333,1.498298354528788,36.607142857142854,5278.535714285715,1025,147799,21.83650582362727,186.0,9.539593064506706,29,0.49622148571421676,0.12221439999998025,0.24076920825557716,0,300.0,81.7439999999972,3,0,0,0.8925469334426488
1031,nearest_greedy,28,28,28,28,0,0,1.0,1.0,30.425,21.0,1.0,5.333333333333333,2.060315014550851,34.035714285714285,4860.392857142857,953,136091,21.455806988352744,259.0,6.789593064506706,0,0.49292342857135985,0.11845439999998134,0.24926012277735363,0,300.0,84.19999999999693,3,0,0,0.8688995029406336
1031,nearest_greedy_no_survey,28,28,28,21,0,7,0.75,1.0,36.023809523809526,27.1,1.0,5.333333333333333,1.6781914463529615,13.285714285714286,1289.095238095238,279,27071,21.61301164725457,147.5,11.271735921649563,0,0.5063734857142258,0.1282303999999796,0.257380055545122,0,300.0,74.1839999999979,3,0,0,0.8079947057321379
1031,random_assignment,28,28,28,21,0,7,0.75,1.0,44.042857142857144,34.400000000000006,0.99875,5.326666666666667,1.498298354528788,44.666666666666664,6814.333333333333,938,143101,27.899999999999984,171.0,14.861021635935277,0,0.5019581714285083,0.14229279999997912,0.2467965646114279,0,300.0,77.47199999999766,3,0,0,0.810234097852759
1032,market,28,28,28,27,0,1,0.9642857142857143,1.0,30.396296296296295,25.200000000000003,0.981875,5.236666666666666,1.665986255670086,39.148148148148145,6030.0,1057,162810,40.62196339434279,257.5,16.3491879321392,25,0.5163750857142225,0.1789151999999779,0.23535286372564318,0,300.0,66.73599999999864,3,0,0,0.86801937475938
1032,nearest_greedy,28,28,28,24,0,4,0.8571428571428571,1.0,57.637499999999996,50.39999999999999,0.94625,5.046666666666667,1.665986255670086,41.5,6751.583333333333,996,162038,44.741164725457566,300.0,21.563473646424914,0,0.5392251428570897,0.17680959999997797,0.2460466322061086,0,300.0,49.71999999999961,3,0,0,0.8238422488841344
1032,nearest_greedy_no_survey,28,27,27,23,2,2,0.8214285714285714,0.9642857142857143,85.07826086956523,89.60000000000002,0.98625,5.26,1.511857892036909,10.08695652173913,1036.2173913043478,232,23833,44.12808652246256,287.0,10.865481287192397,0,0.5265485714285142,0.1790655999999779,0.2424379393046832,0,300.0,59.15999999999919,3,0,0,0.811040972773654
1032,random_assignment,28,27,27,16,4,7,0.5714285714285714,0.9642857142857143,79.39999999999999,69.5,0.961875,5.13,1.355261854357877,55.4375,9111.3125,887,145781,50.71024958402664,292.5,10.680296102007212,0,0.5233794285713737,0.16154399999997848,0.25067388995577805,0,300.0,61.51999999999919,3,0,0,0.7415557444051175
1033,market,28,27,27,25,0,2,0.8928571428571429,0.9642857142857143,33.056000000000004,30.799999999999997,0.99125,5.286666666666667,2.0503857277724746,41.56,6206.28,1039,155157,30.888685524126466,242.0,14.834488023671222,22,0.5106598857142245,0.1607167999999785,0.23658443770163967,0,300.0,70.99199999999814,3,0,0,0.8287905045120766
1033,nearest_greedy,28,27,27,24,0,3,0.8571428571428571,0.9642857142857143,50.75,49.599999999999994,1.0,5.333333333333333,0.9035079029052513,40.5,6369.375,972,152865,41.18272878535773,271.5,17.984590983569653,0,0.524528914285659,0.17726079999997796,0.23976098743883215,0,300.0,60.66399999999892,3,0,0,0.8589809747794153
1033,nearest_greedy_no_survey,28,28,28,25,0,3,0.8928571428571429,1.0,40.744,42.19999999999999,1.0,5.333333333333333,2.657296462534039,10.36,995.96,259,24899,25.96988352745424,279.5,9.65674081672134,0,0.511444114285645,0.17523039999997803,0.23342009667646174,0,300.0,70.40799999999791,3,0,0,0.8067853393316006
1033,random_assignment,28,28,28,22,0,6,0.7857142857142857,1.0,49.154545454545456,43.55,0.99375,5.3,1.124858267715973,45.72727272727273,7148.090909090909,1006,157258,40.300465890183034,286.0,10.46031224529277,0,0.5165469714285116,0.16831199999997826,0.24482948926292505,0,300.0,66.60799999999878,3,0,0,0.8334485438993707
1034,market,28,28,28,28,0,0,1.0,1.0,35.042857142857144,25.200000000000006,0.98375,5.246666666666667,1.665986255670086,34.785714285714285,5058.428571428572,974,141636,27.11720465890182,245.0,10.612043870700873,22,0.4978973714285059,0.12883199999997957,0.2505646337509297,0,300.0,80.49599999999734,3,0,0,0.8812946070876463
1034,nearest_greedy,28,27,27,23,0,4,0.8214285714285714,0.9642857142857143,62.09130434782608,57.599999999999994,0.9675,5.16,2.0,39.47826086956522,6114.260869565217,908,140628,34.93520798668884,300.0,16.292540354039758,0,0.5247222857142259,0.15124159999997883,0.2411319777211115,0,300.0,60.519999999999236,3,0,0,0.7979392217669
1034,nearest_greedy_no_survey,28,28,28,25,0,3,0.8928571428571429,1.0,34.044000000000004,25.900000000000006,1.0,5.333333333333333,0.989743318610787,11.2,1079.08,280,26977,30.402662229617317,234.5,16.59418672784373,0,0.510369828571372,0.17680959999997797,0.254912573294382,0,300.0,71.20799999999778,3,0,0,0.8776307099903783
1034,random_assignment,28,26,26,22,0,4,0.7857142857142857,0.9285714285714286,54.91363636363636,57.75,1.0,5.333333333333333,0.832993127835043,39.09090909090909,6081.0,860,133782,32.76139767054906,246.5,21.058540608651874,0,0.5076518857142197,0.18109599999997783,0.23322272088071883,0,300.0,73.2319999999979,3,0,0,0.836299739736451
1035,market,28,27,27,21,0,6,0.75,0.9642857142857143,42.590476190476195,32.8,0.891875,4.756666666666667,0.7559289460184545,49.714285714285715,7876.9047619047615,1044,165415,54.96046589018302,300.0,20.215848654688973,21,0.540610971428522,0.16793599999997827,0.2499912522084191,0,300.0,48.68800000000004,3,0,0,0.8270859341836668
1035,nearest_greedy,28,27,27,22,4,1,0.7857142857142857,0.9642857142857143,67.30000000000001,49.650000000000006,0.99125,5.286666666666667,1.3997084244475304,40.81818181818182,6659.318181818182,898,146505,40.019267886855275,271.5,13.902033189378571,0,0.527902171428522,0.11349119999998207,0.2606818200780393,0,300.0,58.15199999999931,3,0,0,0.8117640159620393
1035,nearest_greedy_no_survey,28,28,28,22,2,4,0.7857142857142857,1.0,57.47272727272727,53.25000000000001,0.995625,5.31,1.6413036132965797,11.454545454545455,1133.090909090909,252,24928,47.83740432612316,300.0,26.33843451854306,0,0.5343693714285156,0.20350559999997708,0.23106683514009488,0,300.0,53.335999999999096,3,0,0,0.8038125692265132
1035,random_assignment,28,27,27,22,2,3,0.7857142857142857,0.9642857142857143,71.25,64.4,0.985,5.253333333333333,1.4142135623730951,43.40909090909091,7107.136363636364,955,156357,56.78089850249585,292.5,17.7069821871756,0,0.5352932571428062,0.1491359999999789,0.2508146066682721,0,300.0,52.64799999999973,3,0,0,0.8045251652158582
1036,market,28,27,27,24,0,3,0.8571428571428571,0.9642857142857143,26.370833333333337,22.849999999999994,1.0,5.333333333333333,2.4327694808466287,41.625,5986.208333333333,999,143669,24.540698835274515,182.5,9.162248179695881,18,0.5070825142856571,0.11792799999998217,0.26641554842047455,0,300.0,73.65599999999802,2,0,0,0.8071916830641235
1036,nearest_greedy,28,28,28,25,0,3,0.8928571428571429,1.0,44.34,41.8,1.0,5.333333333333333,1.498298354528788,37.12,5405.2,928,135130,33.77610648918474,243.0,17.91486551075402,0,0.5089087999999427,0.11740159999998138,0.260569659725145,0,300.0,72.29599999999814,3,0,0,0.851122699218186
1036,nearest_greedy_no_survey,28,28,28,26,0,2,0.9285714285714286,1.0,42.349999999999994,42.05,1.0,5.333333333333333,2.878491668515698,9.692307692307692,934.8846153846154,252,24307,25.30402662229617,206.0,18.575579796468308,0,0.5005078857142211,0.12499679999997972,0.2490512725290248,0,300.0,78.5519999999974,3,0,0,0.8050341851546786
1036,random_assignment,28,28,28,27,0,1,0.9642857142857143,1.0,43.97777777777778,38.19999999999999,0.999375,5.33,0.832993127835043,34.48148148148148,5129.555555555556,931,138498,29.380765391014975,223.0,4.772008367896879,0,0.5010665142856511,0.12289119999998012,0.2541784660492827,0,300.0,78.1359999999976,3,0,0,0.9050004858719796
1037,market,28,28,28,26,0,2,0.9285714285714286,1.0,36.24230769230769,34.400000000000006,0.975625,5.203333333333333,1.4568627181693672,38.30769230769231,5663.692307692308,996,147256,26.87114808652247,300.0,18.967553225467636,21,0.5067172571427926,0.13913439999997923,0.24236281738910412,0,300.0,73.92799999999792,3,0,0,0.8665793966529539
1037,nearest_greedy,28,27,27,24,0,3,0.8571428571428571,0.9642857142857143,36.86666666666667,29.450000000000003,1.0,5.333333333333333,1.5907898179514348,39.833333333333336,5958.583333333333,956,143006,27.9885856905158,288.5,22.430835644885843,0,0.5125076571427961,0.14221759999997913,0.24069182616572812,0,300.0,69.61599999999828,3,0,0,0.8360337315547689
1037,nearest_greedy_no_survey,28,28,28,27,0,1,0.9642857142857143,1.0,35.0,34.5,1.0,5.333333333333333,2.1285234893930487,9.555555555555555,917.3703703703703,258,24769,28.135474209650592,214.0,27.43183893975335,0,0.5001963428570859,0.08762239999998814,0.26936108780715823,0,300.0,78.78399999999753,3,0,0,0.8475028739603506
1037,random_assignment,28,28,28,27,0,1,0.9642857142857143,1.0,62.05185185185186,54.900000000000006,0.973125,5.19,1.3997084244475304,35.888888888888886,5616.851851851852,969,151655,43.23653910149751,300.0,27.074696082610494,0,0.515236342857081,0.15116639999997883,0.24220386270642535,0,300.0,67.58399999999875,3,0,0,0.8651851540600485
1038,market,28,28,28,28,0,0,1.0,1.0,31.464285714285715,26.849999999999998,0.985,5.253333333333333,1.1605769149479943,38.0,5727.392857142857,1064,160367,38.67477537437605,280.0,8.767098068937283,23,0.5148603428570832,0.1310879999999795,0.2488948928399884,0,300.0,67.86399999999873,3,0,0,0.9024069816148783
1038,nearest_greedy,28,28,28,25,0,3,0.8928571428571429,1.0,34.11600000000001,35.0,1.0,5.333333333333333,2.166535841157586,40.92,6361.96,1023,159049,42.75394342762062,292.5,24.642098068937283,0,0.522573714285657,0.1281551999999796,0.24923911507799223,0,300.0,62.119999999999095,3,0,0,0.822611418058364
1038,nearest_greedy_no_survey,28,26,26,25,0,1,0.8928571428571429,0.9285714285714286,39.635999999999996,38.5,1.0,5.333333333333333,3.270149469217028,9.88,950.2,247,23755,43.07227953410982,284.5,12.594902135817721,0,0.5151933714285163,0.061603199999993946,0.2665434445241967,0,300.0,67.6159999999984,3,0,0,0.768687939611814
1038,random_assignment,28,26,26,18,2,6,0.6428571428571429,0.9285714285714286,73.24444444444445,47.95,0.89625,4.78,2.5314350209527645,51.333333333333336,8577.666666666666,924,154398,67.7505823627288,300.0,11.787209828125413,0,0.5218969142856594,0.1426687999999791,0.2563598778877355,0,300.0,62.62399999999904,3,0,0,0.7028995733639166
1039,market,28,28,28,27,0,1,0.9642857142857143,1.0,38.0037037037037,30.899999999999977,1.0,5.333333333333333,0.4948716593053935,36.0,5335.037037037037,972,144046,23.44961730449253,157.5,13.600661591664352,25,0.5076518857142224,0.13808159999997927,0.2490844172610635,0,300.0,73.23199999999814,3,0,0,0.9213649029521354
1039,nearest_greedy,28,28,28,27,0,1,0.9642857142857143,1.0,30.296296296296298,27.5,1.0,5.333333333333333,1.665986255670086,35.148148148148145,5131.518518518518,949,138551,24.885524126455884,209.0,15.814947305950067,0,0.5186418285713692,0.1372543999999793,0.2506193410209017,0,300.0,65.04799999999886,3,0,0,0.8733933351864512
1039,nearest_greedy_no_survey,28,28,28,24,0,4,0.8571428571428571,1.0,35.40416666666667,28.9,1.0,5.333333333333333,2.602981022612657,11.291666666666666,1085.375,271,26049,27.207787021630622,208.0,21.957804448807213,0,0.5147314285713654,0.15973919999997854,0.22854014867226466,0,300.0,67.95999999999833,3,0,0,0.7971428125648375
1039,random_assignment,28,28,28,19,1,8,0.6785714285714286,1.0,74.64736842105263,75.19999999999999,1.0,5.333333333333333,1.2453996981544782,47.421052631578945,7735.0,901,146965,41.65630615640594,288.5,29.13637587737864,0,0.5218109714285133,0.15898719999997857,0.24365619731736782,0,300.0,62.68799999999927,3,0,0,0.7834984122113577
