alpha,beta,gamma,delta,theta_hyst,seed,strategy,events_injected,events_detected,roi_announced,roi_completed,roi_failed,roi_open_end,completion_rate,detection_rate,mean_completion_time,median_completion_time,coverage_fraction,coverage_cells_per_s,load_imbalance,messages_per_completed,bytes_per_completed,messages_total,bytes_total,mean_cell_idleness,max_cell_idleness,mean_detection_latency,preemptions,mean_final_battery,min_final_battery,battery_imbalance,depleted_robots,first_depletion_time,distance_travelled,max_observed_workload,n_req_violations,conservation_error,quality_score
1.0,1.0,1.0,1.5,0.1,6,market,28,26,26,22,0,4,0.7857142857142857,0.9285714285714286,68.22727272727273,62.95,1.0,5.333333333333333,1.7261494247992246,45.77272727272727,7298.090909090909,1007,160558,44.022129783693835,292.5,15.872480713918256,18,0.5280203428570913,0.11965759999998464,0.2575999623494861,0,300.0,58.06399999999909,3,0,0,0.7928093755382309
1.0,1.0,1.0,1.5,0.1,7,market,28,27,27,22,0,5,0.7857142857142857,0.9642857142857143,47.84090909090909,34.599999999999994,0.97375,5.193333333333333,2.9137254363387344,45.40909090909091,6932.681818181818,999,152519,31.726622296173076,300.0,6.204176676647678,15,0.5210911999999537,0.08957759999999462,0.2734205176390826,0,300.0,63.22399999999865,3,0,0,0.7561559263373611
1.0,2.0,0.0,0.5,0.1,0,market,28,28,28,26,0,2,0.9285714285714286,1.0,30.411538461538463,26.099999999999994,0.98125,5.233333333333333,1.355261854357877,41.57692307692308,6080.807692307692,1081,158101,35.25394342762059,288.5,13.319085057264747,31,0.5019366857142199,0.1200335999999808,0.24391609216800247,0,300.0,77.48799999999767,2,0,0,0.8720020943748475
1.0,2.0,0.0,0.5,0.1,1,market,28,28,28,25,0,3,0.8928571428571429,1.0,37.16,31.4,0.993125,5.296666666666667,0.7284313590846836,42.64,6539.96,1066,163499,49.49397670549083,290.5,35.011174569033805,26,0.510767314285651,0.1519183999999788,0.24060478303357424,0,300.0,70.9119999999984,3,0,0,0.878078937232605
1.0,2.0,0.0,0.5,0.1,2,market,28,27,27,23,0,4,0.8214285714285714,0.9642857142857143,41.15652173913043,32.099999999999994,0.965,5.1466666666666665,1.1605769149479943,47.26086956521739,7343.391304347826,1087,168898,41.0492845257904,286.0,12.48361658681401,23,0.5327149714285185,0.17500479999997803,0.24783877723964567,0,300.0,54.567999999999586,3,0,0,0.8404257204644296
1.0,2.0,0.0,0.5,0.1,3,market,28,28,28,26,0,2,0.9285714285714286,1.0,30.934615384615388,29.60000000000001,1.0,5.333333333333333,0.6388765649999399,36.69230769230769,5189.692307692308,954,134932,20.78186356073211,182.0,12.85574561974486,25,0.49665119999993085,0.1577839999999786,0.23776586493341775,0,300.0,81.42399999999724,3,0,0,0.9071705216348012
1.0,2.0,0.0,0.5,0.1,4,market,28,27,27,20,0,7,0.7142857142857143,0.9642857142857143,36.39,31.450000000000003,1.0,5.333333333333333,1.178030178747903,51.55,7894.65,1031,157893,29.45740432612313,215.0,21.66103629034725,27,0.5201135999999461,0.1340207999999794,0.25860450446387034,0,300.0,63.951999999998996,3,0,0,0.8111934084322782
1.0,2.0,0.0,0.5,0.1,5,market,28,28,28,26,0,2,0.9285714285714286,1.0,29.396153846153844,25.200000000000003,1.0,5.333333333333333,1.2777531299998799,41.07692307692308,6099.038461538462,1068,158575,43.041231281197994,288.5,12.520343918994453,30,0.505363657142793,0.12980959999997954,0.2462308087459389,0,300.0,74.93599999999795,2,0,0,0.8748809697951991
1.0,2.0,0.0,0.5,0.1,6,market,28,28,28,26,0,2,0.9285714285714286,1.0,28.542307692307688,23.799999999999997,0.996875,5.316666666666666,0.7559289460184545,40.23076923076923,5872.2307692307695,1046,152678,32.52831946755411,222.0,17.63823204228922,32,0.5030969142856526,0.11980799999998115,0.2515090804978154,0,300.0,76.62399999999776,2,0,0,0.898869160891031
1.0,2.0,0.0,0.5,0.1,7,market,28,27,27,26,0,1,0.9285714285714286,0.9642857142857143,33.042307692307695,30.65,1.0,5.333333333333333,1.1605769149479943,37.80769230769231,5542.0,983,144092,22.58026622296173,160.5,9.889361861832864,24,0.4956091428570747,0.13552479999997935,0.2436218916371705,0,300.0,82.19999999999715,2,0,0,0.8806984218442387
1.0,2.0,0.0,1.5,0.1,0,market,28,28,28,26,0,2,0.9285714285714286,1.0,30.411538461538463,26.099999999999994,0.98125,5.233333333333333,1.355261854357877,41.57692307692308,6080.807692307692,1081,158101,35.25394342762059,288.5,13.319085057264747,31,0.5019366857142199,0.1200335999999808,0.24391609216800247,0,300.0,77.48799999999767,2,0,0,0.8720020943748475
1.0,2.0,0.0,1.5,0.1,1,market,28,24,24,24,0,0,0.8571428571428571,0.8571428571428571,48.75416666666666,37.94999999999999,0.975625,5.203333333333333,1.2936264483053452,42.25,6586.708333333333,1014,158081,55.43041597337769,300.0,20.251188034256472,21,0.5208441142856527,0.17500479999997803,0.23536731935046357,0,300.0,63.407999999999056,3,0,0,0.8264813547161756
1.0,2.0,0.0,1.5,0.1,2,market,28,27,27,23,0,4,0.8214285714285714,0.9642857142857143,41.15652173913043,32.099999999999994,0.965,5.1466666666666665,1.1605769149479943,47.26086956521739,7343.391304347826,1087,168898,41.0492845257904,286.0,12.48361658681401,23,0.5327149714285185,0.17500479999997803,0.24783877723964567,0,300.0,54.567999999999586,3,0,0,0.8404257204644296
1.0,2.0,0.0,1.5,0.1,3,market,28,28,28,26,0,2,0.9285714285714286,1.0,30.934615384615388,29.60000000000001,1.0,5.333333333333333,0.6388765649999399,36.69230769230769,5189.692307692308,954,134932,20.78186356073211,182.0,12.85574561974486,25,0.49665119999993085,0.1577839999999786,0.23776586493341775,0,300.0,81.42399999999724,3,0,0,0.9071705216348012
1.0,2.0,0.0,1.5,0.1,4,market,28,28,28,23,0,5,0.8214285714285714,1.0,39.68260869565218,34.099999999999994,1.0,5.333333333333333,1.3997084244475304,46.56521739130435,6944.695652173913,1071,159728,31.45497504159734,195.0,25.699769374891368,34,0.5121746285713696,0.11258879999998586,0.2528779134607962,0,300.0,69.86399999999851,3,0,0,0.8344376565217945
1.0,2.0,0.0,1.5,0.1,5,market,28,28,28,26,0,2,0.9285714285714286,1.0,29.396153846153844,25.200000000000003,1.0,5.333333333333333,1.2777531299998799,41.07692307692308,6099.038461538462,1068,158575,43.041231281197994,288.5,12.520343918994453,30,0.505363657142793,0.12980959999997954,0.2462308087459389,0,300.0,74.93599999999795,2,0,0,0.8748809697951991
1.0,2.0,0.0,1.5,0.1,6,market,28,28,28,26,0,2,0.9285714285714286,1.0,28.542307692307688,23.799999999999997,0.996875,5.316666666666666,0.7559289460184545,40.23076923076923,5872.2307692307695,1046,152678,32.52831946755411,222.0,17.63823204228922,32,0.5030969142856526,0.11980799999998115,0.2515090804978154,0,300.0,76.62399999999776,2,0,0,0.898869160891031
1.0,2.0,0.0,1.5,0.1,7,market,28,27,27,24,0,3,0.8571428571428571,0.9642857142857143,31.916666666666668,30.049999999999997,0.99875,5.326666666666667,2.0701966780270626,41.666666666666664,6128.625,1000,147087,27.62519134775374,190.0,7.29676926924027,24,0.5060941714285085,0.12386879999997992,0.25002094455790524,0,300.0,74.391999999998,2,0,0,0.8203827362924861
1.0,2.0,0.5,0.5,0.1,0,market,28,28,28,26,0,2,0.9285714285714286,1.0,35.223076923076924,25.950000000000003,0.9575,5.1066666666666665,1.8070158058105026,39.61538461538461,6010.153846153846,1030,156264,32.88086522462562,300.0,11.783370771550462,28,0.5158057142856556,0.1734255999999781,0.24532969297565108,0,300.0,67.15999999999862,3,0,0,0.8515344702033545
1.0,2.0,0.5,0.5,0.1,1,market,28,22,22,19,0,3,0.6785714285714286,0.7857142857142857,51.98947368421052,32.1,0.929375,4.956666666666667,1.511857892036909,51.94736842105263,8480.473684210527,987,161129,58.21314475873544,300.0,16.860227217149696,19,0.5418786285713802,0.16598079999997833,0.24960694229901542,0,300.0,47.74399999999997,3,0,0,0.7541242460649669
1.0,2.0,0.5,0.5,0.1,2,market,28,26,26,26,0,0,0.9285714285714286,0.9285714285714286,29.326923076923077,27.299999999999997,0.95,5.066666666666666,2.166535841157586,42.0,6261.423076923077,1092,162797,47.990415973377736,300.0,12.34047056437364,32,0.503053942857085,0.10980639999998332,0.26434983810311535,0,300.0,76.65599999999776,2,0,0,0.8257772041049194
1.0,2.0,0.5,0.5,0.1,3,market,28,28,28,28,0,0,1.0,1.0,29.878571428571426,24.950000000000003,0.97375,5.193333333333333,1.2453996981544782,38.0,5447.75,1064,152537,36.86459234608982,293.0,5.9628884768877155,29,0.4996484571427945,0.11334079999998217,0.2526720156996864,0,300.0,79.19199999999748,2,0,0,0.8991142276660024
1.0,2.0,0.5,0.5,0.1,4,market,28,25,25,22,0,3,0.7857142857142857,0.8928571428571429,39.949999999999996,29.25,0.945625,5.043333333333333,1.124858267715973,44.72727272727273,6673.136363636364,984,146809,31.613211314475897,300.0,13.854417528342454,23,0.507780799999943,0.11281439999998434,0.2663488076340646,0,300.0,73.13599999999798,3,0,0,0.8244825247526487
1.0,2.0,0.5,0.5,0.1,5,market,28,27,27,26,0,1,0.9285714285714286,0.9642857142857143,31.484615384615385,28.950000000000003,1.0,5.333333333333333,1.8294640678379568,40.57692307692308,6141.076923076923,1055,159668,37.20196339434272,295.5,15.396607238454157,25,0.5078022857142285,0.10454239999998437,0.2606528817841212,0,300.0,73.11999999999816,2,0,0,0.8479765743227013
1.0,2.0,0.5,0.5,0.1,6,market,28,25,25,23,0,2,0.8214285714285714,0.8928571428571429,41.2,32.599999999999994,0.998125,5.323333333333333,2.0995626366712954,44.869565217391305,6990.521739130435,1032,160782,53.27171381031613,288.5,21.95648673991282,20,0.5224125714285109,0.17056799999997818,0.2391326359220729,0,300.0,62.239999999999064,2,0,0,0.7886976045063061
1.0,2.0,0.5,0.5,0.1,7,market,28,28,28,26,0,2,0.9285714285714286,1.0,27.68076923076923,26.95,0.97875,5.22,1.2777531299998799,40.42307692307692,5962.807692307692,1051,155033,41.07753743760396,300.0,4.749012138409063,28,0.5002070857142246,0.09799999999999048,0.2565218284701831,0,300.0,78.77599999999752,3,0,0,0.8764693985359938
1.0,2.0,0.5,1.5,0.1,0,market,28,28,28,27,0,1,0.9642857142857143,1.0,37.34074074074074,26.599999999999994,0.980625,5.23,1.749635530559413,38.44444444444444,5658.592592592592,1038,152782,29.79214642262895,288.0,11.783370771550462,30,0.5068246857142245,0.16161919999997848,0.2473546060582003,0,300.0,73.84799999999807,2,0,0,0.8655328795506647
1.0,2.0,0.5,1.5,0.1,1,market,28,22,22,19,0,3,0.6785714285714286,0.7857142857142857,56.70526315789474,35.900000000000006,0.948125,5.056666666666667,1.385051387833237,50.05263157894737,8252.421052631578,951,156796,58.63427620632282,300.0,15.560055037934081,17,0.5408258285713792,0.175606399999978,0.2466953737861853,0,300.0,48.528,3,0,0,0.7590628124954042
1.0,2.0,0.5,1.5,0.1,2,market,28,26,26,26,0,0,0.9285714285714286,0.9285714285714286,29.326923076923077,27.299999999999997,0.95,5.066666666666666,2.166535841157586,42.0,6261.423076923077,1092,162797,47.990415973377736,300.0,12.34047056437364,32,0.503053942857085,0.10980639999998332,0.26434983810311535,0,300.0,76.65599999999776,2,0,0,0.8257772041049194
1.0,2.0,0.5,1.5,0.1,3,market,28,28,28,28,0,0,1.0,1.0,29.878571428571426,24.950000000000003,0.97375,5.193333333333333,1.2453996981544782,38.0,5447.75,1064,152537,36.86459234608982,293.0,5.9628884768877155,29,0.4996484571427945,0.11334079999998217,0.2526720156996864,0,300.0,79.19199999999748,2,0,0,0.8991142276660024
1.0,2.0,0.5,1.5,0.1,4,market,28,28,28,25,0,3,0.8928571428571429,1.0,46.26,33.8,0.975625,5.203333333333333,1.5518257844571737,39.52,5904.0,988,147600,32.9116472545757,299.0,29.360483660605656,21,0.5033547428570786,0.12875679999997958,0.24914723582432446,0,300.0,76.43199999999779,3,0,0,0.844252091877423
1.0,2.0,0.5,1.5,0.1,5,market,28,27,27,26,0,1,0.9285714285714286,0.9642857142857143,31.484615384615385,28.950000000000003,1.0,5.333333333333333,1.8294640678379568,40.57692307692308,6141.076923076923,1055,159668,37.20196339434272,295.5,15.396607238454157,25,0.5078022857142285,0.10454239999998437,0.2606528817841212,0,300.0,73.11999999999816,2,0,0,0.8479765743227013
1.0,2.0,0.5,1.5,0.1,6,market,28,28,28,24,0,4,0.8571428571428571,1.0,37.0,32.75,0.994375,5.303333333333334,1.511857892036909,45.541666666666664,6933.833333333333,1093,166412,51.118535773710505,288.5,33.406089185146364,32,0.5247545142856553,0.16207039999997847,0.23890551906262486,0,300.0,60.495999999999256,2,0,0,0.8345457261822249
1.0,2.0,0.5,1.5,0.1,7,market,28,28,28,26,0,2,0.9285714285714286,1.0,27.68076923076923,26.95,0.97875,5.22,1.2777531299998799,40.42307692307692,5962.807692307692,1051,155033,41.07753743760396,300.0,4.749012138409063,28,0.5002070857142246,0.09799999999999048,0.2565218284701831,0,300.0,78.77599999999752,3,0,0,0.8764693985359938
1.0,2.0,1.0,0.5,0.1,0,market,28,27,27,25,0,2,0.8928571428571429,0.9642857142857143,36.252,27.0,1.0,5.333333333333333,1.9587584572574412,40.96,6209.36,1024,155234,31.124958402662216,224.0,21.2113707708346,29,0.4995087999999389,0.10739999999998483,0.25764713271624345,0,300.0,79.29599999999743,2,0,0,0.8299810545064876
1.0,2.0,1.0,0.5,0.1,1,market,28,28,28,25,0,3,0.8928571428571429,1.0,37.224,31.200000000000003,0.918125,4.8966666666666665,2.356060357495806,44.96,6898.52,1124,172463,62.13896838602328,300.0,25.814745997605236,28,0.517975771428514,0.12650079999997965,0.2506264665620612,0,300.0,65.54399999999899,2,0,0,0.803686333804939
1.0,2.0,1.0,0.5,0.1,2,market,28,26,26,23,0,3,0.8214285714285714,0.9285714285714286,41.813043478260866,39.5,0.949375,5.0633333333333335,2.0995626366712954,44.04347826086956,6851.434782608696,1013,157583,47.35068219633943,300.0,7.398162872065948,19,0.5225307428570918,0.13514879999997936,0.26488377582110467,0,300.0,62.151999999999,3,0,0,0.7946089778226346
1.0,2.0,1.0,0.5,0.1,3,market,28,26,26,26,0,0,0.9285714285714286,0.9285714285714286,39.323076923076925,32.05000000000001,1.0,5.333333333333333,1.5518257844571737,41.30769230769231,5996.653846153846,1074,155913,39.50838602329445,288.0,16.330421266139105,29,0.4995625142856522,0.10409119999998444,0.25668883296109557,0,300.0,79.25599999999747,3,0,0,0.8524461842663053
1.0,2.0,1.0,0.5,0.1,4,market,28,23,23,21,0,2,0.75,0.8214285714285714,59.72380952380953,51.5,0.976875,5.21,2.060315014550851,44.523809523809526,6868.523809523809,935,144239,41.40026622296173,300.0,13.584578519784598,15,0.507727085714225,0.11634879999998199,0.2547368120190942,0,300.0,73.17599999999814,3,0,0,0.7589560040305701
1.0,2.0,1.0,0.5,0.1,5,market,28,27,27,27,0,0,0.9642857142857143,0.9642857142857143,40.611111111111114,39.599999999999994,0.971875,5.183333333333334,2.3733211036908783,36.592592592592595,5589.222222222223,988,150909,40.86159733777035,300.0,11.675365521113386,18,0.5133563428570878,0.12191359999998073,0.26449153465321,0,300.0,68.98399999999837,3,0,0,0.8311043763216859
1.0,2.0,1.0,0.5,0.1,6,market,28,24,24,19,0,5,0.6785714285714286,0.8571428571428571,57.526315789473685,47.19999999999999,0.9775,5.213333333333333,1.6413036132965797,55.68421052631579,8534.736842105263,1058,162160,53.3532445923461,277.0,42.37385533454189,25,0.5197590857142296,0.11108479999998329,0.2563401260613824,0,300.0,64.21599999999901,3,0,0,0.7505168817452528
1.0,2.0,1.0,0.5,0.1,7,market,28,28,28,26,0,2,0.9285714285714286,1.0,30.684615384615384,27.150000000000006,1.0,5.333333333333333,2.5872528966106905,40.65384615384615,5928.884615384615,1057,154151,26.823194675540776,231.0,8.570440709837635,33,0.4985204571428016,0.08138079999999148,0.27483180823730685,0,300.0,80.03199999999713,3,0,0,0.8232343578903228
1.0,2.0,1.0,1.5,0.1,0,market,28,27,27,25,0,2,0.8928571428571429,0.9642857142857143,36.252,27.0,1.0,5.333333333333333,1.9587584572574412,40.96,6209.36,1024,155234,31.124958402662216,224.0,21.2113707708346,29,0.4995087999999389,0.10739999999998483,0.25764713271624345,0,300.0,79.29599999999743,2,0,0,0.8299810545064876
1.0,2.0,1.0,1.5,0.1,1,market,28,28,28,26,0,2,0.9285714285714286,1.0,40.51538461538461,30.249999999999986,0.96375,5.14,2.710523708715754,42.80769230769231,6427.2307692307695,1113,167108,55.66502495840271,300.0,26.15403171189095,31,0.5145058285713706,0.12289119999998029,0.2534593120015412,0,300.0,68.1279999999987,2,0,0,0.8018671759377498
1.0,2.0,1.0,1.5,0.1,2,market,28,28,28,25,0,3,0.8928571428571429,1.0,39.132,35.0,0.9575,5.1066666666666665,2.249716535431946,41.28,6353.92,1032,158848,47.37730449251247,300.0,19.174273585723476,21,0.5161279999999487,0.11604799999998243,0.2688005971828368,0,300.0,66.9199999999985,2,0,0,0.8149701748753848
1.0,2.0,1.0,1.5,0.1,3,market,28,28,28,25,0,3,0.8928571428571429,1.0,40.772,34.099999999999994,0.96375,5.14,1.178030178747903,39.76,5883.08,994,147077,35.74432612312811,300.0,25.35574561974486,23,0.5033869714285103,0.104993599999985,0.25522089224856814,0,300.0,76.40799999999778,3,0,0,0.8616881561571693
1.0,2.0,1.0,1.5,0.1,4,market,28,23,23,21,0,2,0.75,0.8214285714285714,59.72380952380953,51.5,0.976875,5.21,2.060315014550851,44.523809523809526,6868.523809523809,935,144239,41.40026622296173,300.0,13.584578519784598,15,0.507727085714225,0.11634879999998199,0.2547368120190942,0,300.0,73.17599999999814,3,0,0,0.7589560040305701
1.0,2.0,1.0,1.5,0.1,5,market,28,27,27,27,0,0,0.9642857142857143,0.9642857142857143,40.611111111111114,39.599999999999994,0.971875,5.183333333333334,2.3733211036908783,36.592592592592595,5589.222222222223,988,150909,40.86159733777035,300.0,11.675365521113386,18,0.5133563428570878,0.12191359999998073,0.26449153465321,0,300.0,68.98399999999837,3,0,0,0.8311043763216859
1.0,2.0,1.0,1.5,0.1,6,market,28,21,21,17,0,4,0.6071428571428571,0.75,67.39999999999999,53.400000000000006,0.92875,4.953333333333333,1.498298354528788,62.470588235294116,9871.35294117647,1062,167813,61.49174708818631,300.0,31.58814857008897,27,0.5315869714285163,0.14387199999997907,0.24753308455379525,0,300.0,55.4079999999996,3,0,0,0.7197118852017501
1.0,2.0,1.0,1.5,0.1,7,market,28,28,28,26,0,2,0.9285714285714286,1.0,30.684615384615384,27.150000000000006,1.0,5.333333333333333,2.5872528966106905,40.65384615384615,5928.884615384615,1057,154151,26.823194675540776,231.0,8.570440709837635,33,0.4985204571428016,0.08138079999999148,0.27483180823730685,0,300.0,80.03199999999713,3,0,0,0.8232343578903228
